,crawled_at,address,estado,city,area,rooms,bathrooms,garage,condo,price_rent
2623,2022-06-23 21:20:00,"Rua Fernando Menezes de Góes, 387 - Pituba, Salvador - BA",BA,salvador,61.0,2.0,2.0,1.0,400.0,1700.0
2624,2022-06-23 21:20:00,"Rua Ministro Carlos Coqueijo, 64 - Itapuã, Salvador - BA",BA,salvador,55.0,1.0,1.0,0.0,100.0,800.0
2625,2022-06-23 21:20:00,"Rua Doutor Pedro de Souza Pondé - Jardim Apipema, Salvador - BA",BA,salvador,120.0,3.0,3.0,1.0,1100.0,2500.0
2626,2022-06-23 21:20:00,"Avenida Princesa Isabel - Barra, Salvador - BA",BA,salvador,51.0,1.0,2.0,1.0,817.0,3415.0
2627,2022-06-23 21:20:00,"Pituba, Salvador - BA",BA,salvador,119.0,3.0,3.0,2.0,1321.0,2900.0
2628,2022-06-23 21:20:00,"Rua Clarival do Prado Valladares - Caminho Das Árvores, Salvador - BA",BA,salvador,110.0,3.0,3.0,2.0,870.0,2900.0
2629,2022-06-23 21:20:00,"Avenida Tancredo Neves - Caminho Das Árvores, Salvador - BA",BA,salvador,83.0,2.0,2.0,2.0,555.0,3460.0
2630,2022-06-23 21:20:00,"Rua João José Rescala, 10 - Imbuí, Salvador - BA",BA,salvador,75.0,2.0,2.0,1.0,600.0,2350.0
2631,2022-06-23 21:20:00,"Rio Vermelho, Salvador - BA",BA,salvador,114.0,3.0,2.0,1.0,260.0,1950.0
2632,2022-06-23 21:20:00,"Avenida Cardeal da Silva, 310 - Federação, Salvador - BA",BA,salvador,48.0,1.0,1.0,1.0,764.0,2500.0
2633,2022-06-23 21:20:00,"Avenida Octávio Mangabeira - Armação, Salvador - BA",BA,salvador,109.0,2.0,2.0,2.0,1200.0,3000.0
2672,2022-06-23 21:21:00,"Avenida Adhemar de Barros, 58 - Ondina, Salvador - BA",BA,salvador,47.0,1.0,1.0,1.0,973.0,1410.0
2673,2022-06-23 21:21:00,"Avenida Antônio Carlos Magalhães, 3305 - Iguatemi, Salvador - BA",BA,salvador,45.0,1.0,1.0,1.0,450.0,1300.0
2712,2022-06-23 21:21:00,"Rua Anquises Reis, 187 - Armação, Salvador - BA",BA,salvador,57.0,1.0,1.0,1.0,580.0,1900.0
2715,2022-06-23 21:21:00,"Rua Doutor Rômulo Serrano, 261 - Engenho Velho da Federação, Salvador - BA",BA,salvador,57.0,2.0,2.0,1.0,530.0,1980.0
2719,2022-06-23 21:21:00,"Rua Monsenhor Eugênio Veiga - Itaigara, Salvador - BA",BA,salvador,135.0,3.0,3.0,2.0,1250.0,2800.0
2722,2022-06-23 21:21:00,"Praia do Flamengo, Salvador - BA",BA,salvador,60.0,1.0,2.0,1.0,500.0,2000.0
2724,2022-06-23 21:21:00,"Caminho Das Árvores, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,910.0,2000.0
2725,2022-06-23 21:21:00,"Rua Visconde de Itaborahy - Amaralina, Salvador - BA",BA,salvador,75.0,2.0,2.0,0.0,450.0,1000.0
2726,2022-06-23 21:21:00,"Ladeira dos Barris, 642 - Barris, Salvador - BA",BA,salvador,45.0,1.0,1.0,0.0,440.0,800.0
2728,2022-06-23 21:21:00,"Avenida Alphaville, 0 - Alphaville I, Salvador - BA",BA,salvador,80.0,2.0,3.0,2.0,100.0,3500.0
2730,2022-06-23 21:21:00,"Costa Azul, Salvador - BA",BA,salvador,78.0,3.0,2.0,1.0,820.0,1300.0
2731,2022-06-23 21:21:00,"Rua Doutor João Pondé - Barra, Salvador - BA",BA,salvador,90.0,3.0,2.0,1.0,500.0,1600.0
2732,2022-06-23 21:21:00,"Rua Macaúbas, 262 - Rio Vermelho, Salvador - BA",BA,salvador,80.0,3.0,3.0,1.0,850.0,2000.0
2734,2022-06-23 21:21:00,"Alameda Salerno - Itaigara, Salvador - BA",BA,salvador,80.0,3.0,3.0,2.0,600.0,2500.0
2736,2022-06-23 21:21:00,"Rua Professor Cassilandro Barbuda, 257 - Costa Azul, Salvador - BA",BA,salvador,65.0,2.0,2.0,1.0,400.0,1000.0
2737,2022-06-23 21:21:00,"Rua Rômulo Galvão - Paralela, Salvador - BA",BA,salvador,70.0,3.0,2.0,2.0,400.0,1600.0
2738,2022-06-23 21:21:00,"Rua Colmar Americano da Costa - Pituba, Salvador - BA",BA,salvador,56.0,2.0,2.0,1.0,650.0,2150.0
2739,2022-06-23 21:21:00,"Pituba, Salvador - BA",BA,salvador,150.0,3.0,3.0,1.0,1000.0,2800.0
2742,2022-06-23 21:21:00,"Avenida Sete de Setembro, 1682 - Vitória, Salvador - BA",BA,salvador,350.0,4.0,4.0,5.0,3500.0,40000.0
2816,2022-06-23 21:21:00,"Avenida Dom João VI, 1 - Brotas, Salvador - BA",BA,salvador,60.0,2.0,2.0,3.0,700.0,1300.0
2854,2022-06-23 21:21:00,"Rua Doutor Augusto Lopes Pontes, 455 - Costa Azul, Salvador - BA",BA,salvador,75.0,2.0,2.0,1.0,500.0,1100.0
2855,2022-06-23 21:21:00,"Largo do Campo Grande, 1004 - Centro, Salvador - BA",BA,salvador,128.0,5.0,3.0,2.0,1200.0,4000.0
2856,2022-06-23 21:21:00,"Rua Barão de Sergy - Barra, Salvador - BA",BA,salvador,100.0,3.0,3.0,1.0,950.0,3700.0
2857,2022-06-23 21:21:00,"Rua Paraíba, 100 - Pituba, Salvador - BA",BA,salvador,42.0,1.0,1.0,1.0,450.0,2000.0
2858,2022-06-23 21:21:00,"Itapuã, Salvador - BA",BA,salvador,48.0,1.0,1.0,0.0,35.0,650.0
2859,2022-06-23 21:21:00,"Rua Almeida Garret, 145 - Itaigara, Salvador - BA",BA,salvador,45.0,1.0,1.0,1.0,619.0,2000.0
2862,2022-06-23 21:21:00,"Avenida Princesa Isabel, 653 - Barra, Salvador - BA",BA,salvador,51.0,1.0,2.0,1.0,700.0,4200.0
2864,2022-06-23 21:21:00,"Rua Érico Veríssimo, 340 - Itaigara, Salvador - BA",BA,salvador,130.0,3.0,3.0,1.0,890.0,2400.0
2869,2022-06-23 21:21:00,"Paralela, Salvador - BA",BA,salvador,60.0,2.0,1.0,1.0,315.0,1000.0
2870,2022-06-23 21:21:00,"Rua Marechal Floriano, 51 - Canela, Salvador - BA",BA,salvador,110.0,3.0,2.0,1.0,980.0,1700.0
2871,2022-06-23 21:21:00,"Alphaville I, Salvador - BA",BA,salvador,80.0,2.0,3.0,2.0,900.0,3500.0
2872,2022-06-23 21:21:00,"Rua Doutor Antonio Monteiro, 84 - Itaigara, Salvador - BA",BA,salvador,78.0,3.0,2.0,1.0,670.0,1800.0
2874,2022-06-23 21:21:00,"Alameda das Cajazeiras, 0 - Caminho Das Árvores, Salvador - BA",BA,salvador,32.0,1.0,1.0,1.0,500.0,1500.0
2875,2022-06-23 21:21:00,"Rua Laura Costa - Vila Laura, Salvador - BA",BA,salvador,52.0,2.0,1.0,1.0,380.0,1550.0
2877,2022-06-23 21:21:00,"Rua Politeama de Baixo, 298 - Politeama, Salvador - BA",BA,salvador,60.0,2.0,2.0,1.0,450.0,1269.0
2878,2022-06-23 21:21:00,"Alameda Gênova, 259 - Pituba, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,765.0,1100.0
2879,2022-06-23 21:21:00,"Avenida Euclydes da Cunha, 49 - Graça, Salvador - BA",BA,salvador,140.0,3.0,3.0,1.0,1400.0,2000.0
2880,2022-06-23 21:21:00,"Vila São Roque, 14 - Campinas de Brotas, Salvador - BA",BA,salvador,68.0,2.0,2.0,2.0,400.0,1000.0
2881,2022-06-23 21:21:00,"Rua Nita Costa, 0 - Jardim Apipema, Salvador - BA",BA,salvador,189.0,3.0,2.0,2.0,1200.0,2500.0
2882,2022-06-23 21:21:00,"Avenida Tancredo Neves, 1 - Caminho Das Árvores, Salvador - BA",BA,salvador,22.0,1.0,1.0,1.0,450.0,1300.0
2885,2022-06-23 21:21:00,"Avenida Anita Garibaldi, 1901 - Ondina, Salvador - BA",BA,salvador,48.0,1.0,1.0,1.0,700.0,1700.0
2930,2022-06-23 21:22:00,"Vitória, Salvador - BA",BA,salvador,60.0,1.0,1.0,0.0,1100.0,2270.0
2931,2022-06-23 21:22:00,"Pituba, Salvador - BA",BA,salvador,85.0,2.0,2.0,1.0,800.0,1650.0
2933,2022-06-23 21:22:00,"Avenida Sete de Setembro, 2230 - Vitória, Salvador - BA",BA,salvador,120.0,3.0,3.0,1.0,1090.0,2900.0
2934,2022-06-23 21:22:00,"Avenida Edgard Santos, 501 - Narandiba, Salvador - BA",BA,salvador,70.0,3.0,1.0,2.0,483.0,1847.0
2935,2022-06-23 21:22:00,"Avenida Amaralina, 716 - Amaralina, Salvador - BA",BA,salvador,53.0,1.0,2.0,1.0,300.0,1200.0
2936,2022-06-23 21:22:00,"Rua do Jaborandi, 300 - Caminho Das Árvores, Salvador - BA",BA,salvador,77.0,3.0,3.0,2.0,800.0,2330.0
2937,2022-06-23 21:22:00,"Avenida Alphaville, 916 - Alphaville I, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,450.0,2303.0
2939,2022-06-23 21:22:00,"Rua Djalma Ramos - Graça, Salvador - BA",BA,salvador,76.0,2.0,1.0,0.0,319.0,1200.0
2942,2022-06-23 21:22:00,"Rua Santa Rita de Cássia, 200 - Graça, Salvador - BA",BA,salvador,97.0,2.0,3.0,2.0,1350.0,3064.0
2943,2022-06-23 21:22:00,"Rua Campinas de Brotas, 79 - Campinas de Brotas, Salvador - BA",BA,salvador,72.0,3.0,2.0,1.0,179.0,1300.0
2944,2022-06-23 21:22:00,"Rua Doutor José Peroba, 73 - Stiep, Salvador - BA",BA,salvador,106.0,3.0,3.0,1.0,930.0,1822.0
2946,2022-06-23 21:22:00,"Rua Padre Casimiro Quiroga, 273 - Imbuí, Salvador - BA",BA,salvador,116.0,3.0,2.0,1.0,645.0,2000.0
2947,2022-06-23 21:22:00,"Federação, Salvador - BA",BA,salvador,54.0,1.0,1.0,1.0,450.0,1410.0
2950,2022-06-23 21:22:00,"Alameda Florença, 137 - Pituba, Salvador - BA",BA,salvador,74.0,2.0,2.0,1.0,500.0,2000.0
2951,2022-06-23 21:22:00,"Graça, Salvador - BA",BA,salvador,52.0,1.0,2.0,1.0,703.0,3950.0
2952,2022-06-23 21:22:00,"Avenida Sete de Setembro - Vitória, Salvador - BA",BA,salvador,150.0,3.0,3.0,0.0,708.0,2700.0
2954,2022-06-23 21:22:00,"Rua Jardim Alto do Itaigara, 10 - Alto do Itaigara, Salvador - BA",BA,salvador,190.0,3.0,6.0,3.0,1300.0,6500.0
2956,2022-06-23 21:22:00,"Rua Aristóteles da Costa Leal, 05 - Piatã, Salvador - BA",BA,salvador,86.0,2.0,2.0,1.0,440.0,1497.0
2957,2022-06-23 21:22:00,"Rua João Bião de Cerqueira - Pituba, Salvador - BA",BA,salvador,80.0,3.0,3.0,2.0,640.0,2700.0
2959,2022-06-23 21:22:00,"Rua Anthenor Tupinambá, 243 - Pituba, Salvador - BA",BA,salvador,150.0,2.0,3.0,1.0,800.0,2500.0
2997,2022-06-23 21:22:00,"Parque Bela Vista, Salvador - BA",BA,salvador,45.0,1.0,1.0,0.0,550.0,1072.0
2998,2022-06-23 21:22:00,"Rua Desembargador Ezequiel Pondé, 158 - Jardim Apipema, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,370.0,900.0
2999,2022-06-23 21:22:00,"Avenida Octávio Mangabeira, 0 - Pituba, Salvador - BA",BA,salvador,69.0,1.0,1.0,1.0,880.0,1450.0
3003,2022-06-23 21:22:00,"Brotas, Salvador - BA",BA,salvador,79.0,3.0,2.0,1.0,350.0,1700.0
3004,2022-06-23 21:22:00,"Rua Pará, 440 - Pituba, Salvador - BA",BA,salvador,90.0,2.0,2.0,1.0,500.0,1700.0
3005,2022-06-23 21:22:00,"Avenida Tancredo Neves, 620 - Caminho Das Árvores, Salvador - BA",BA,salvador,72.0,2.0,3.0,2.0,1100.0,3900.0
3007,2022-06-23 21:22:00,"Rua Tamoios, 89 - Rio Vermelho, Salvador - BA",BA,salvador,97.0,3.0,3.0,1.0,410.0,2000.0
3008,2022-06-23 21:22:00,"Avenida Octávio Mangabeira, 3551 - Jardim de Alah, Salvador - BA",BA,salvador,49.0,1.0,1.0,1.0,750.0,2200.0
3009,2022-06-23 21:22:00,"Rua Irmã Dulce, 183 - Brotas, Salvador - BA",BA,salvador,67.0,2.0,1.0,1.0,480.0,1100.0
3010,2022-06-23 21:22:00,"Garcia, Salvador - BA",BA,salvador,55.0,1.0,1.0,1.0,640.0,1200.0
3014,2022-06-23 21:22:00,"Rua Professor Aristides Novis, 0 - Federação, Salvador - BA",BA,salvador,230.0,4.0,5.0,4.0,1600.0,8800.0
3016,2022-06-23 21:22:00,"Alphaville I, Salvador - BA",BA,salvador,78.0,2.0,2.0,2.0,536.0,3790.0
3017,2022-06-23 21:22:00,"Pituba, Salvador - BA",BA,salvador,143.0,4.0,3.0,2.0,1080.0,3500.0
3018,2022-06-23 21:22:00,"Rua Guadalajara, 172 - Barra, Salvador - BA",BA,salvador,90.0,2.0,2.0,1.0,950.0,1500.0
3020,2022-06-23 21:22:00,"Rua Numa Pompílio Bittencourt - Pernambués, Salvador - BA",BA,salvador,70.0,3.0,2.0,2.0,500.0,1500.0
3022,2022-06-23 21:22:00,"Avenida Mário Leal Ferreira, 381 - Brotas, Salvador - BA",BA,salvador,60.0,2.0,2.0,1.0,575.0,1600.0
3025,2022-06-23 21:22:00,"Rua Doutor Genésio Salles, 566 - Vila Laura, Salvador - BA",BA,salvador,100.0,3.0,2.0,1.0,350.0,2650.0
3026,2022-06-23 21:22:00,"Avenida Professor Magalhães Neto, 1795 - Loteamento Aquarius, Salvador - BA",BA,salvador,90.0,2.0,4.0,2.0,625.0,3825.0
3027,2022-06-23 21:22:00,"Costa Azul, Salvador - BA",BA,salvador,75.0,1.0,2.0,1.0,540.0,1160.0
3028,2022-06-23 21:22:00,"Paralela, Salvador - BA",BA,salvador,142.0,3.0,5.0,3.0,1399.0,6197.0
3029,2022-06-23 21:22:00,"Rua dos Colibris, 549 - Imbuí, Salvador - BA",BA,salvador,95.0,3.0,3.0,1.0,800.0,2280.0
3030,2022-06-23 21:22:00,"Avenida Alphaville - Alphaville I, Salvador - BA",BA,salvador,130.0,3.0,4.0,3.0,863.0,4707.0
3069,2022-06-23 21:22:00,"Rua Ceará - Pituba, Salvador - BA",BA,salvador,240.0,4.0,5.0,3.0,2040.0,6500.0
3107,2022-06-23 21:22:00,"Avenida Luís Viana Filho, 0 - Paralela, Salvador - BA",BA,salvador,166.0,4.0,5.0,3.0,1621.0,6500.0
3108,2022-06-23 21:22:00,"Rua Ceará, 526 - Pituba, Salvador - BA",BA,salvador,113.0,4.0,4.0,0.0,800.0,4000.0
3109,2022-06-23 21:22:00,"Avenida Alphaville, 0 - Alphaville I, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,450.0,1900.0
3110,2022-06-23 21:22:00,"Avenida Alphaville, 899 - Alphaville I, Salvador - BA",BA,salvador,53.0,1.0,1.0,1.0,450.0,1913.0
3111,2022-06-23 21:22:00,"Avenida Sete de Setembro, 1867 - Vitória, Salvador - BA",BA,salvador,90.0,2.0,3.0,1.0,850.0,1500.0
3112,2022-06-23 21:22:00,"Amaralina, Salvador - BA",BA,salvador,32.0,1.0,1.0,1.0,502.0,1346.0
3114,2022-06-23 21:22:00,"Avenida Euclydes da Cunha, 186 - Graça, Salvador - BA",BA,salvador,317.0,4.0,2.0,2.0,1685.0,5500.0
3116,2022-06-23 21:22:00,"Rua do Rouxinol, 156 - Imbuí, Salvador - BA",BA,salvador,95.0,2.0,2.0,1.0,480.0,1450.0
3117,2022-06-23 21:22:00,"Rua Território do Amapá, 250 - Pituba, Salvador - BA",BA,salvador,74.0,2.0,2.0,1.0,700.0,2000.0
3118,2022-06-23 21:22:00,"Stella Maris, Salvador - BA",BA,salvador,62.0,2.0,2.0,1.0,220.0,1730.0
3119,2022-06-23 21:22:00,"Rua da Ilha, 488 - Itapuã, Salvador - BA",BA,salvador,68.0,2.0,2.0,1.0,480.0,1460.0
3120,2022-06-23 21:22:00,"Graça, Salvador - BA",BA,salvador,200.0,3.0,2.0,1.0,1130.0,2710.0
3121,2022-06-23 21:22:00,"Rua Hilton Rodrigues - Pituba, Salvador - BA",BA,salvador,105.0,2.0,3.0,1.0,710.0,1800.0
3122,2022-06-23 21:22:00,"Rua Alcobaça, 152 - Resgate, Salvador - BA",BA,salvador,89.0,3.0,2.0,2.0,850.0,2150.0
3123,2022-06-23 21:22:00,"Rua Afonso Celso, 535 - Barra, Salvador - BA",BA,salvador,54.0,1.0,1.0,1.0,750.0,3700.0
3124,2022-06-23 21:22:00,"Rua Guadalajara, 10 - Barra, Salvador - BA",BA,salvador,90.0,3.0,2.0,1.0,1000.0,2200.0
3125,2022-06-23 21:22:00,"Rua Doutor Rômulo Serrano, 173 - Engenho Velho da Federação, Salvador - BA",BA,salvador,83.0,2.0,3.0,1.0,520.0,3200.0
3126,2022-06-23 21:22:00,"Rua Barro Vermelho - Rio Vermelho, Salvador - BA",BA,salvador,64.0,1.0,1.0,1.0,1200.0,2000.0
3130,2022-06-23 21:22:00,"Rua Cesar Zama, 316 - Barra, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,1.0,3800.0
3131,2022-06-23 21:22:00,"Alphaville I, Salvador - BA",BA,salvador,53.0,1.0,1.0,1.0,550.0,2600.0
3132,2022-06-23 21:23:00,"Avenida Octávio Mangabeira, 4707 - Armação, Salvador - BA",BA,salvador,46.0,1.0,1.0,1.0,850.0,2500.0
3133,2022-06-23 21:23:00,"Avenida Oceânica - Ondina, Salvador - BA",BA,salvador,85.0,2.0,2.0,2.0,1250.0,5500.0
3134,2022-06-23 21:23:00,"Vitória, Salvador - BA",BA,salvador,134.0,3.0,3.0,2.0,1260.0,3300.0
3136,2022-06-23 21:23:00,"Rua Visconde de Itaborahy - Amaralina, Salvador - BA",BA,salvador,70.0,2.0,2.0,2.0,800.0,3500.0
3137,2022-06-23 21:23:00,"Armação, Salvador - BA",BA,salvador,67.0,1.0,1.0,1.0,750.0,2450.0
3138,2022-06-23 21:23:00,"Rua Ewerton Visco - Caminho Das Árvores, Salvador - BA",BA,salvador,52.0,1.0,1.0,1.0,580.0,3100.0
3139,2022-06-23 21:23:00,"Avenida Alphaville, 654 - Alphaville I, Salvador - BA",BA,salvador,80.0,2.0,3.0,2.0,890.0,3500.0
3183,2022-06-23 21:23:00,"Rua da Conceição da Praia, 916 - Comércio, Salvador - BA",BA,salvador,57.0,1.0,1.0,1.0,890.0,2960.0
3184,2022-06-23 21:23:00,"Avenida Sete de Setembro - Vitória, Salvador - BA",BA,salvador,65.0,1.0,2.0,2.0,1.0,5000.0
3186,2022-06-23 21:23:00,"Pituba, Salvador - BA",BA,salvador,70.0,2.0,2.0,2.0,493.0,2500.0
3187,2022-06-23 21:23:00,"Avenida Tancredo Neves, 2227 - Caminho Das Árvores, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,520.0,2750.0
3188,2022-06-23 21:23:00,"Rua Machado Neto, 102 - Pituba, Salvador - BA",BA,salvador,65.0,2.0,3.0,2.0,703.0,1800.0
3192,2022-06-23 21:23:00,"Rua Amazonas - Pituba, Salvador - BA",BA,salvador,131.0,3.0,3.0,2.0,1150.0,1500.0
3193,2022-06-23 21:23:00,"Rua Ipupiara, 0 - Jardim das Margaridas, Salvador - BA",BA,salvador,60.0,2.0,1.0,1.0,200.0,850.0
3194,2022-06-23 21:23:00,"Rua Padre Casimiro Quiroga, 572 - Imbuí, Salvador - BA",BA,salvador,74.0,3.0,2.0,1.0,599.0,2225.0
3195,2022-06-23 21:23:00,"Sussuarana, Salvador - BA",BA,salvador,55.0,2.0,1.0,1.0,180.0,650.0
3196,2022-06-23 21:23:00,"Rua Alexandrina Ramalho - Candeal, Salvador - BA",BA,salvador,89.0,3.0,2.0,1.0,700.0,1500.0
3197,2022-06-23 21:23:00,"Avenida Octávio Mangabeira, 345 - Pituba, Salvador - BA",BA,salvador,45.0,1.0,1.0,1.0,650.0,1730.0
3199,2022-06-23 21:23:00,"Avenida Cardeal da Silva - Rio Vermelho, Salvador - BA",BA,salvador,57.0,1.0,1.0,1.0,422.0,3978.0
3202,2022-06-23 21:23:00,"Avenida Aliomar Baleeiro, 12752 - Mussurunga, Salvador - BA",BA,salvador,80.0,2.0,1.0,1.0,150.0,1300.0
3203,2022-06-23 21:23:00,"Stella Maris, Salvador - BA",BA,salvador,69.0,2.0,2.0,1.0,250.0,1710.0
3204,2022-06-23 21:23:00,"Rua Guadalajara - Barra, Salvador - BA",BA,salvador,60.0,2.0,1.0,1.0,580.0,2200.0
3205,2022-06-23 21:23:00,"Rua Doutor Augusto Lopes Pontes, 455 - Costa Azul, Salvador - BA",BA,salvador,60.0,3.0,1.0,0.0,534.0,1300.0
3207,2022-06-23 21:23:00,"Avenida Euclydes da Cunha, 683 - Graça, Salvador - BA",BA,salvador,67.0,2.0,1.0,1.0,700.0,3200.0
3208,2022-06-23 21:23:00,"Rua Alexandre de Gusmão, 123 - Rio Vermelho, Salvador - BA",BA,salvador,63.0,2.0,3.0,1.0,779.0,3200.0
3210,2022-06-23 21:23:00,"Rua Professor Cassilandro Barbuda, 48 - Costa Azul, Salvador - BA",BA,salvador,78.0,2.0,2.0,1.0,300.0,1700.0
3211,2022-06-23 21:23:00,"Avenida Sete de Setembro, 1987 - Vitória, Salvador - BA",BA,salvador,307.0,3.0,5.0,4.0,4000.0,21000.0
3250,2022-06-23 21:23:00,"Rua da Fauna, 114 - Jaguaribe, Salvador - BA",BA,salvador,64.0,2.0,2.0,2.0,836.0,1900.0
3251,2022-06-23 21:23:00,"Parque Bela Vista, Salvador - BA",BA,salvador,50.0,2.0,1.0,0.0,100.0,800.0
3252,2022-06-23 21:23:00,"Rua Frederico Simões, 370 - Caminho Das Árvores, Salvador - BA",BA,salvador,75.0,2.0,2.0,2.0,1040.0,3600.0
3253,2022-06-23 21:23:00,"Rua Amazonas, 157 - Narandiba, Salvador - BA",BA,salvador,75.0,3.0,2.0,2.0,528.0,1450.0
3254,2022-06-23 21:23:00,"Avenida Oceânica, 176 - Rio Vermelho, Salvador - BA",BA,salvador,64.0,2.0,2.0,1.0,600.0,3200.0
3255,2022-06-23 21:23:00,"Rua Rodolpho Coelho Cavalcante - Stiep, Salvador - BA",BA,salvador,71.0,3.0,3.0,1.0,540.0,3800.0
3256,2022-06-23 21:23:00,"Rua dos Bioquímicos, 160 - Pernambués, Salvador - BA",BA,salvador,60.0,2.0,2.0,1.0,470.0,980.0
3260,2022-06-23 21:23:00,"Rua Frederico Simões - Caminho Das Árvores, Salvador - BA",BA,salvador,72.0,2.0,2.0,1.0,972.0,3350.0
3261,2022-06-23 21:23:00,"Avenida General Severino Filho - Itapuã, Salvador - BA",BA,salvador,120.0,3.0,2.0,1.0,735.0,3000.0
3264,2022-06-23 21:23:00,"Rua Cláudio Manoel da Costa, 103 - Canela, Salvador - BA",BA,salvador,62.0,2.0,2.0,1.0,751.0,1700.0
3266,2022-06-23 21:23:00,"Avenida Octávio Mangabeira - Armação, Salvador - BA",BA,salvador,57.0,1.0,1.0,1.0,850.0,2200.0
3268,2022-06-23 21:23:00,"Avenida Sete de Setembro, 3495 - Barra, Salvador - BA",BA,salvador,50.0,1.0,1.0,1.0,380.0,1500.0
3269,2022-06-23 21:23:00,"Rua Afonso Celso, 535 - Barra, Salvador - BA",BA,salvador,44.0,1.0,1.0,1.0,1.0,4000.0
3271,2022-06-23 21:23:00,"Rua Oito de Dezembro - Graça, Salvador - BA",BA,salvador,120.0,3.0,1.0,1.0,500.0,2200.0
3273,2022-06-23 21:23:00,"Rua Professor Ildefonso de Mesquita, 480 - Parque Bela Vista, Salvador - BA",BA,salvador,52.0,2.0,2.0,1.0,450.0,2227.0
3275,2022-06-23 21:23:00,"Rua Wanderley Pinho, 365 - Itaigara, Salvador - BA",BA,salvador,230.0,3.0,6.0,3.0,2000.0,4990.0
3278,2022-06-23 21:23:00,"Rua Waldemar Falcão, 1800 - Horto Florestal, Salvador - BA",BA,salvador,236.0,3.0,6.0,4.0,2500.0,10700.0
3279,2022-06-23 21:23:00,"Horto Florestal, Salvador - BA",BA,salvador,136.0,3.0,4.0,3.0,1600.0,4500.0
3280,2022-06-23 21:23:00,"Avenida Tancredo Neves - Caminho Das Árvores, Salvador - BA",BA,salvador,45.0,1.0,1.0,1.0,700.0,2100.0
3281,2022-06-23 21:23:00,"Avenida Princesa Isabel - Graça, Salvador - BA",BA,salvador,55.0,1.0,1.0,0.0,435.0,1500.0
3283,2022-06-23 21:23:00,"Alameda Miami, 50 - Stella Maris, Salvador - BA",BA,salvador,67.0,1.0,1.0,2.0,250.0,1550.0
3324,2022-06-23 21:23:00,"Rua Manoel Gomes de Mendonça, 2 - Pituba, Salvador - BA",BA,salvador,188.0,4.0,6.0,3.0,1580.0,6500.0
3325,2022-06-23 21:23:00,"Horto Florestal, Salvador - BA",BA,salvador,150.0,3.0,4.0,0.0,1540.0,6800.0
3326,2022-06-23 21:23:00,"Avenida Princesa Isabel, 381 - Graça, Salvador - BA",BA,salvador,80.0,1.0,1.0,0.0,250.0,1000.0
3328,2022-06-23 21:23:00,"Rua Ewerton Visco, 290 - Caminho Das Árvores, Salvador - BA",BA,salvador,47.0,1.0,1.0,1.0,800.0,2300.0
3331,2022-06-23 21:23:00,"Avenida Sete de Setembro, 135 - Dois de Julho, Salvador - BA",BA,salvador,45.0,1.0,1.0,0.0,396.0,680.0
3332,2022-06-23 21:23:00,"Costa Azul, Salvador - BA",BA,salvador,110.0,3.0,2.0,1.0,650.0,1444.0
3333,2022-06-23 21:23:00,"Avenida Princesa Isabel, 96 - Barra, Salvador - BA",BA,salvador,75.0,2.0,3.0,1.0,800.0,2500.0
3335,2022-06-23 21:23:00,"Rua Manoel Andrade, 373 - Pituba, Salvador - BA",BA,salvador,57.0,1.0,1.0,1.0,660.0,1750.0
3337,2022-06-23 21:23:00,"Rua Politeama, 45 - Politeama, Salvador - BA",BA,salvador,90.0,4.0,2.0,0.0,200.0,1400.0
3340,2022-06-23 21:23:00,"Caminho Das Árvores, Salvador - BA",BA,salvador,30.0,1.0,1.0,1.0,843.0,2200.0
3341,2022-06-23 21:23:00,"Rua Doutor Augusto Lopes Pontes, 170 - Costa Azul, Salvador - BA",BA,salvador,111.0,3.0,3.0,2.0,867.0,2299.0
3342,2022-06-23 21:23:00,"Alameda Catânia - Pituba, Salvador - BA",BA,salvador,82.0,3.0,3.0,2.0,600.0,2500.0
3344,2022-06-23 21:23:00,"Rua Altino Serbeto de Barros, 492 - Pituba, Salvador - BA",BA,salvador,50.0,1.0,1.0,0.0,482.0,1400.0
3347,2022-06-23 21:24:00,"Rua Anquises Reis, 65 - Armação, Salvador - BA",BA,salvador,55.0,1.0,1.0,1.0,645.0,2500.0
3348,2022-06-23 21:24:00,"Avenida Alphaville, 908 - Alphaville I, Salvador - BA",BA,salvador,51.0,1.0,1.0,1.0,450.0,2100.0
3350,2022-06-23 21:24:00,"Horto Florestal, Salvador - BA",BA,salvador,82.0,2.0,3.0,2.0,883.0,3800.0
3351,2022-06-23 21:24:00,"Rua do Mirante, 86 - Rio Vermelho, Salvador - BA",BA,salvador,45.0,1.0,1.0,1.0,727.0,1471.0
3352,2022-06-23 21:24:00,"Rua Anthenor Tupinambá, 90 - Pituba, Salvador - BA",BA,salvador,84.0,2.0,3.0,1.0,700.0,3000.0
3354,2022-06-23 21:24:00,"Parque Bela Vista, Salvador - BA",BA,salvador,54.0,2.0,2.0,2.0,530.0,2196.0
